# Fields: [Realtime_tot|Episode_n|Realtime_episode] - [Sim_time|Sim_iter|Sim_perc] - Message
[00:01:28|4|00:00:21] - [01:59:50|720|100.0%] - update 6 (N=475, lr=1.000e+00, Hmod=1.162e+04): rho_crit=33.7854; v_free=84.8915; v_free_tracking=274.959; weight_V=[0.614397 0.846076 0.409601 0.4096 0.409595 0.40964 0.409645 0.409651]; weight_L=[0.409596 0.409615 0.409528 1.38317 0.409441 2.07262]; weight_T=[0.4096 0.409599 0.614396 0.409609 0.409575 2.07355]; weight_rate_var=0.0901285; weight_slack_w_max=[9.21582 9.21592 9.21604 9.21617 9.2163 4.09643 4.09658 4.09671 4.09684 4.09698 4.1912 5.78505 6.14615 6.14637 6.1466 15.3862 16.2484 18.1488 20.7414 20.7418 20.7423 20.7427 20.7431 20.7436 20.744]; 
[00:01:28|4|00:00:21] - [01:59:50|720|100.0%] - episode 4: Jtot=269468.137, TTS=552.543, fails=0(0.0%)
[00:01:40|5|00:00:11] - [00:59:50|360|50.0%] - update 7 (N=535, lr=1.000e+00, Hmod=1.132e+04): rho_crit=33.7854; v_free=84.8915; v_free_tracking=300; weight_V=[0.491518 1.01529 0.309601 0.3096 0.309595 0.30964 0.309645 0.309651]; weight_L=[0.309596 0.309615 0.509528 1.6598 0.309441 2.42649]; weight_T=[0.3096 0.509599 0.642598 0.509609 0.309575 2.48826]; weight_rate_var=0.0845789; weight_slack_w_max=[7.37266 7.37274 7.37283 7.37293 7.37304 3.27715 3.27726 3.27736 3.27747 3.27758 3.35296 4.62804 4.91692 4.9171 4.91728 12.3089 13.5751 17.617 24.2091 24.8902 24.8907 24.8912 24.8917 24.8923 24.8928]; 
[00:01:49|5|00:00:20] - [01:59:50|720|100.0%] - update 8 (N=595, lr=1.000e+00, Hmod=5.811e+03): rho_crit=33.7854; v_free=84.8914; v_free_tracking=240; weight_V=[0.591518 1.21835 0.409601 0.4096 0.409595 0.40964 0.409645 0.409651]; weight_L=[0.409596 0.409615 0.611434 1.32784 0.409441 1.94119]; weight_T=[0.4096 0.611519 0.578765 0.61153 0.409575 1.99061]; weight_rate_var=0.0868523; weight_slack_w_max=[5.89813 5.89819 5.89827 5.89835 5.89843 2.62172 2.62181 2.62189 2.62198 2.62207 2.68237 3.70243 3.93353 3.93368 3.93383 9.84715 10.8601 14.0936 20.7646 28.0748 29.8689 29.8695 29.8701 29.8707 29.8714]; 
[00:01:50|5|00:00:20] - [01:59:50|720|100.0%] - checkpoint saved
[00:01:50|5|00:00:20] - [01:59:50|720|100.0%] - episode 5: Jtot=60751.845, TTS=476.833, fails=0(0.0%)
[00:02:02|6|00:00:11] - [00:59:50|360|50.0%] - update 9 (N=600, lr=1.000e+00, Hmod=5.811e+03): rho_crit=33.7854; v_free=84.8913; v_free_tracking=192; weight_V=[0.709821 1.46202 0.509601 0.5096 0.509595 0.50964 0.509645 0.509651]; weight_L=[0.509596 0.509615 0.73372 1.06227 0.509441 1.55295]; weight_T=[0.5096 0.733823 0.694518 0.733836 0.509575 1.59249]; weight_rate_var=0.0842782; weight_slack_w_max=[4.7185 4.71855 4.71861 4.71868 4.71874 2.09737 2.09745 2.09751 2.09758 2.09765 2.1459 2.96194 3.14683 3.14694 3.14706 7.87772 8.68809 11.2749 16.6117 29.1806 35.8426 35.8434 35.8441 35.8449 35.8457]; 
[00:02:11|6|00:00:21] - [01:59:50|720|100.0%] - update 10 (N=600, lr=1.000e+00, Hmod=4.366e+03): rho_crit=33.7854; v_free=84.8912; v_free_tracking=153.6; weight_V=[0.851786 1.75442 0.611521 0.61152 0.611514 0.611569 0.611574 0.611581]; weight_L=[0.611515 0.611539 0.880464 0.849819 0.611329 1.24236]; weight_T=[0.61152 0.880587 0.833422 0.880604 0.611491 1.27399]; weight_rate_var=0.0874274; weight_slack_w_max=[3.7748 3.77484 3.77489 3.77494 3.775 1.6779 1.67796 1.67801 1.67807 1.67812 1.71672 2.36956 2.51746 2.51755 2.51765 6.30218 6.95047 9.01989 13.2893 25.1558 41.6564 43.012 43.0129 43.0139 43.0148]; 
[00:02:11|6|00:00:21] - [01:59:50|720|100.0%] - episode 6: Jtot=29700.687, TTS=452.970, fails=0(0.0%)
[00:02:23|7|00:00:12] - [00:59:50|360|50.0%] - update 11 (N=600, lr=1.000e+00, Hmod=7.063e+09): rho_crit=33.8306; v_free=84.9638; v_free_tracking=153.6; weight_V=[0.851776 1.7545 0.611518 0.611509 0.611498 0.611641 0.611655 0.611663]; weight_L=[0.611486 0.611508 0.880356 0.850009 0.610988 1.24193]; weight_T=[0.611517 0.880584 0.833415 0.880606 0.611461 1.27397]; weight_rate_var=0.121395; weight_slack_w_max=[3.77538 3.77569 3.77602 3.77636 3.7767 1.67992 1.68029 1.68065 1.68102 1.68139 1.72032 2.37349 2.52173 2.52215 2.52258 6.30745 6.9561 9.02587 13.2957 25.1625 41.6634 43.0195 43.0208 43.0221 43.0234]; 
[00:02:32|7|00:00:21] - [01:59:50|720|100.0%] - update 12 (N=600, lr=1.000e+00, Hmod=3.969e+03): rho_crit=33.8306; v_free=84.9637; v_free_tracking=122.88; weight_V=[1.02213 2.1054 0.733821 0.733811 0.733798 0.733969 0.733986 0.733996]; weight_L=[0.733783 0.733809 1.05643 0.680007 0.733185 0.993543]; weight_T=[0.73382 1.0567 1.0001 1.05673 0.733753 1.01918]; weight_rate_var=0.129872; weight_slack_w_max=[3.0203 3.02055 3.02081 3.02108 3.02136 1.34393 1.34423 1.34452 1.34481 1.34512 1.37625 1.89879 2.01738 2.01772 2.01806 5.04596 5.56488 7.2207 10.6365 21.295 47.9627 51.6234 51.625 51.6265 51.6281]; 
[00:02:33|7|00:00:21] - [01:59:50|720|100.0%] - checkpoint saved
[00:02:33|7|00:00:21] - [01:59:50|720|100.0%] - episode 7: Jtot=13838.300, TTS=436.526, fails=0(0.0%)
[00:02:46|8|00:00:12] - [00:59:50|360|50.0%] - update 13 (N=600, lr=1.000e+00, Hmod=4.366e+03): rho_crit=33.8307; v_free=84.9637; v_free_tracking=98.304; weight_V=[1.22656 2.52648 0.880586 0.880573 0.880557 0.880762 0.880783 0.880795]; weight_L=[0.880539 0.880571 1.26771 0.544005 0.879822 0.794834]; weight_T=[0.880584 1.26804 1.20012 1.26807 0.880504 0.815344]; weight_rate_var=0.127114; weight_slack_w_max=[2.41624 2.41644 2.41665 2.41687 2.41709 1.07515 1.07538 1.07561 1.07585 1.07609 1.101 1.51903 1.6139 1.61417 1.61445 4.03677 4.4519 5.77656 8.50923 17.036 52.3442 61.9481 61.9499 61.9518 61.9537]; 
[00:02:50|8|00:00:16] - [01:59:50|720|100.0%] - update 14 (N=600, lr=1.000e+00, Hmod=2.982e+03): rho_crit=33.8315; v_free=84.965; v_free_tracking=78.6432; weight_V=[1.47187 3.03178 1.0567 1.05669 1.05667 1.05691 1.05694 1.05695]; weight_L=[1.05665 1.05669 1.52125 0.435204 1.05579 0.635868]; weight_T=[1.0567 1.52165 1.44014 1.26871 1.0566 0.652275]; weight_rate_var=0.12827; weight_slack_w_max=[1.93299 1.93315 1.93332 1.93349 1.93367 0.860117 0.860308 0.860492 0.860681 0.860874 0.880801 1.21522 1.29112 1.29134 1.29156 3.22942 3.56152 4.62125 6.80738 13.6288 54.3721 74.3377 74.3399 74.3422 74.3445]; 
[00:02:50|8|00:00:16] - [01:59:50|720|100.0%] - episode 8: Jtot=25587.813, TTS=449.434, fails=0(0.0%)
[00:02:55|9|00:00:05] - [00:59:50|360|50.0%] - update 15 (N=600, lr=1.000e+00, Hmod=2.711e+03): rho_crit=33.8315; v_free=84.9648; v_free_tracking=94.3719; weight_V=[1.1775 2.42542 0.845362 0.84535 1.07551 0.845532 0.845552 0.845563]; weight_L=[0.845318 0.845348 1.82551 0.335204 1.26694 0.508694]; weight_T=[0.845361 1.2286 1.72817 1.52245 1.26793 0.78273]; weight_rate_var=0.119577; weight_slack_w_max=[1.54639 1.54652 1.54666 1.5468 1.54694 0.688094 0.688246 0.688393 0.688545 1.03305 0.704641 0.97218 1.0329 1.03307 1.03325 2.58353 2.84922 3.697 5.44591 10.903 43.4976 75.3745 89.2079 89.2106 89.2134]; 
[00:03:00|9|00:00:09] - [01:59:50|720|100.0%] - update 16 (N=600, lr=1.000e+00, Hmod=3.280e+03): rho_crit=33.8315; v_free=84.9645; v_free_tracking=75.4975; weight_V=[1.41299 2.91051 1.01443 1.01442 1.29061 1.01464 1.01466 1.01468]; weight_L=[1.01438 1.01442 2.19061 0.235204 1.52033 0.406955]; weight_T=[1.01443 1.47431 2.0738 1.21796 1.52151 0.626184]; weight_rate_var=0.11398; weight_slack_w_max=[1.85567 1.23722 1.23733 1.23744 1.23755 0.550475 0.550597 0.550715 0.550836 0.826439 0.563713 0.777744 0.826319 0.826457 0.826599 2.06683 2.27937 2.9576 4.35673 8.72243 48.4062 89.1427 107.049 107.053 107.056]; 
[00:03:00|9|00:00:09] - [01:59:50|720|100.0%] - checkpoint saved
[00:03:00|9|00:00:09] - [01:59:50|720|100.0%] - episode 9: Jtot=22011.604, TTS=438.096, fails=0(0.0%)
[00:03:05|10|00:00:05] - [00:59:50|360|50.0%] - update 17 (N=600, lr=1.000e+00, Hmod=7.280e+07): rho_crit=33.8001; v_free=84.7701; v_free_tracking=75.5036; weight_V=[1.41201 2.91949 1.01459 1.01424 1.29016 1.02184 1.0223 1.02247]; weight_L=[1.01449 1.01522 2.187 0.335204 1.58552 0.451258]; weight_T=[1.01434 1.47428 2.07354 1.22221 1.52326 0.628182]; weight_rate_var=0.135067; weight_slack_w_max=[1.95152 1.35537 1.37845 1.40201 1.42631 0.66057 0.660716 0.660858 0.661003 0.991727 0.676455 0.933293 0.991583 0.991749 0.991919 2.48019 2.73525 3.49124 4.92008 9.31658 49.0318 89.8004 107.741 107.779 107.816]; 
[00:03:09|10|00:00:09] - [01:59:50|720|100.0%] - update 18 (N=600, lr=1.000e+00, Hmod=1.137e+10): rho_crit=33.9575; v_free=85.0353; v_free_tracking=75.5036; weight_V=[1.412 2.9195 1.01459 1.01424 1.29015 1.02189 1.02234 1.02252]; weight_L=[1.01448 1.0152 2.18696 0.334859 1.5849 0.450634]; weight_T=[1.01434 1.47428 2.07353 1.22219 1.52323 0.628156]; weight_rate_var=0.159376; weight_slack_w_max=[1.95061 1.35459 1.3778 1.40149 1.42592 0.660323 0.660611 0.660894 0.661186 0.992058 0.676939 0.933931 0.992378 0.992701 0.993031 2.48147 2.73669 3.49285 4.92187 9.31854 49.0339 89.8027 107.743 107.781 107.819]; 
[00:03:09|10|00:00:09] - [01:59:50|720|100.0%] - episode 10: Jtot=8793.991, TTS=431.493, fails=0(0.0%)
[00:03:16|11|00:00:07] - [00:59:50|360|50.0%] - update 19 (N=600, lr=1.000e+00, Hmod=7.280e+07): rho_crit=33.6149; v_free=82.9239; v_free_tracking=75.5056; weight_V=[1.41163 2.92234 1.01419 1.01328 1.28874 1.02778 1.02898 1.02913]; weight_L=[1.0123 1.01317 2.18172 0.344742 1.56233 0.427471]; weight_T=[1.01409 1.47406 2.07326 1.22211 1.52174 0.627274]; weight_rate_var=0.185399; weight_slack_w_max=[1.88763 1.30916 1.35093 1.39361 1.4373 0.691568 0.712118 0.732909 0.754305 1.10658 0.812325 1.09225 1.17327 1.19124 1.19164 2.73445 3.01504 3.79742 5.25289 9.6769 49.4199 90.2176 108.189 108.258 108.326]; 
[00:03:22|11|00:00:12] - [01:59:50|720|100.0%] - update 20 (N=600, lr=1.000e+00, Hmod=2.240e+03): rho_crit=33.6148; v_free=82.9236; v_free_tracking=90.6067; weight_V=[1.69396 2.33787 1.21702 1.21594 1.54649 0.822227 0.823182 0.823302]; weight_L=[1.21476 0.810535 2.61807 0.244742 1.24987 0.527471]; weight_T=[0.943092 1.17925 1.65861 0.977688 1.82608 0.752728]; weight_rate_var=0.168023; weight_slack_w_max=[1.5101 1.04733 1.62112 1.67233 1.72476 0.799362 0.569694 0.87949 0.603444 0.885266 0.64986 0.873798 0.93862 0.952993 0.95331 2.18756 2.41203 3.03793 4.20231 7.74152 39.9367 108.261 129.826 129.909 129.992]; 
[00:03:23|11|00:00:12] - [01:59:50|720|100.0%] - checkpoint saved
[00:03:23|11|00:00:12] - [01:59:50|720|100.0%] - episode 11: Jtot=17468.628, TTS=447.651, fails=0(0.0%)
[00:03:31|12|00:00:07] - [00:59:50|360|50.0%] - update 21 (N=600, lr=1.000e+00, Hmod=1.683e+03): rho_crit=33.6149; v_free=82.925; v_free_tracking=108.728; weight_V=[2.03275 1.8703 0.97362 0.972752 1.23719 0.657782 0.658546 0.658642]; weight_L=[0.971804 0.648428 2.09446 0.344742 0.999892 0.632965]; weight_T=[0.754474 0.943401 1.32688 1.17323 2.1913 0.903274]; weight_rate_var=0.132583; weight_slack_w_max=[1.81213 1.25679 1.29689 1.33786 1.37981 0.63949 0.455755 0.703592 0.482755 0.708213 0.779832 1.04856 1.12634 1.14359 0.762648 1.75005 1.92963 2.43035 3.36185 6.19322 31.9494 86.6089 155.791 155.891 155.99]; 
[00:03:36|12|00:00:13] - [01:59:50|720|100.0%] - update 22 (N=600, lr=1.000e+00, Hmod=2.240e+03): rho_crit=33.6148; v_free=82.9243; v_free_tracking=130.474; weight_V=[1.6262 1.49624 0.778896 0.778202 0.989754 0.526226 0.526837 0.526914]; weight_L=[0.777443 0.518743 1.67556 0.244742 1.19987 0.759558]; weight_T=[0.603579 0.754721 1.06151 1.40787 2.62956 1.08393]; weight_rate_var=0.0325827; weight_slack_w_max=[1.4497 1.00543 1.03752 1.07029 1.65577 0.767388 0.555755 0.844311 0.582755 0.849855 0.935799 1.25827 1.35161 1.37231 0.610118 1.40004 1.5437 1.94428 2.68948 4.95457 25.5595 69.2871 177.812 187.069 187.188]; 
[00:03:36|12|00:00:13] - [01:59:50|720|100.0%] - episode 12: Jtot=7638.711, TTS=427.574, fails=0(0.0%)
[00:03:46|13|00:00:09] - [00:59:50|360|50.0%] - update 23 (N=600, lr=1.000e+00, Hmod=7.280e+07): rho_crit=33.5072; v_free=82.2606; v_free_tracking=130.477; weight_V=[1.62532 1.50231 0.778879 0.777981 0.989626 0.531236 0.531922 0.531676]; weight_L=[0.776738 0.5181 1.67604 0.271407 1.21366 0.773105]; weight_T=[0.603447 0.754697 1.06151 1.40889 2.63011 1.08458]; weight_rate_var=0.0656289; weight_slack_w_max=[1.53392 1.10139 1.14574 1.19098 1.78913 0.9139 0.666907 1.01317 0.699306 1.01983 1.12296 1.49157 1.59997 1.63627 0.732142 1.68005 1.85244 2.27458 3.03713 5.31961 25.9421 69.6878 178.231 187.508 187.647]; 
[00:03:52|13|00:00:15] - [01:59:50|720|100.0%] - update 24 (N=600, lr=1.000e+00, Hmod=7.280e+07): rho_crit=33.6969; v_free=83.4284; v_free_tracking=130.48; weight_V=[1.62464 1.50551 0.778706 0.777545 0.989499 0.535658 0.536211 0.535463]; weight_L=[0.774943 0.516192 1.67751 0.297149 1.24592 0.809556]; weight_T=[0.603214 0.754657 1.06155 1.41036 2.63183 1.08633]; weight_rate_var=0.0868795; weight_slack_w_max=[1.56357 1.14301 1.19948 1.25705 1.86785 1.00576 0.772258 1.13288 0.833957 1.16973 1.28849 1.67319 1.79781 1.85035 0.878571 1.92712 2.11624 2.55536 3.33461 5.63403 26.2738 70.0374 178.599 187.895 188.052]; 
[00:03:52|13|00:00:15] - [01:59:50|720|100.0%] - checkpoint saved
[00:03:52|13|00:00:15] - [01:59:50|720|100.0%] - episode 13: Jtot=8217.265, TTS=435.271, fails=0(0.0%)
[00:04:00|14|00:00:07] - [00:59:50|360|50.0%] - update 25 (N=600, lr=1.000e+00, Hmod=2.982e+03): rho_crit=37.2176; v_free=66.7428; v_free_tracking=156.576; weight_V=[1.94957 1.20441 0.622965 0.622036 0.791599 0.428527 0.428969 0.428371]; weight_L=[0.619954 0.412954 1.342 0.197149 1.4951 0.647645]; weight_T=[0.482571 0.603726 0.849241 1.69243 3.15819 1.3036]; weight_rate_var=0.001; weight_slack_w_max=[1.25086 0.914412 0.959584 1.00564 1.49428 1.20692 0.92671 1.35945 1.00075 1.40368 1.54618 2.00783 1.43825 1.48028 0.702856 1.5417 1.69299 2.04429 2.66769 4.50723 21.019 80.4652 214.319 225.474 225.662]; 
[00:04:04|14|00:00:11] - [01:59:50|720|100.0%] - update 26 (N=600, lr=1.000e+00, Hmod=4.802e+03): rho_crit=44.6612; v_free=53.3942; v_free_tracking=187.892; weight_V=[2.33949 0.963528 0.498372 0.497629 0.63328 0.328527 0.328969 0.328371]; weight_L=[0.495963 0.312954 1.0736 0.0971494 1.79412 0.777174]; weight_T=[0.382571 0.482981 0.679392 2.03092 3.78983 1.56432]; weight_rate_var=0.001; weight_slack_w_max=[1.00069 0.731529 0.767667 0.804509 1.19542 0.965534 0.741368 1.08756 1.2009 1.68441 1.85542 2.40939 1.7259 1.77634 0.843428 1.23336 1.35439 1.63543 2.13415 5.40867 22.3061 94.7875 257.182 270.569 270.795]; 
[00:04:04|14|00:00:11] - [01:59:50|720|100.0%] - episode 14: Jtot=7024.120, TTS=443.325, fails=0(0.0%)
[00:04:10|15|00:00:06] - [00:59:50|360|50.0%] - update 27 (N=600, lr=1.000e+00, Hmod=4.802e+03): rho_crit=46.6356; v_free=42.7154; v_free_tracking=225.47; weight_V=[2.80739 0.770823 0.398372 0.397629 0.506624 0.228527 0.228969 0.228371]; weight_L=[0.395963 0.212954 0.858883 8.24341e-15 2.15295 0.621739]; weight_T=[0.282571 0.382981 0.543514 2.4371 4.5478 1.25145]; weight_rate_var=0.00100009; weight_slack_w_max=[0.80055 0.585224 0.614133 0.643607 0.956339 0.772427 0.593095 0.870049 0.960718 1.34753 1.48434 1.92751 1.38072 1.42107 0.674742 0.986685 1.08352 1.30834 2.56098 6.49041 26.7673 113.745 302.055 324.683 324.954]; 
[00:04:14|15|00:00:10] - [01:59:50|720|100.0%] - update 28 (N=600, lr=1.000e+00, Hmod=2.711e+03): rho_crit=49.6188; v_free=34.1723; v_free_tracking=270.564; weight_V=[3.36886 0.616658 0.298372 0.297629 0.405299 0.128527 0.128969 0.128371]; weight_L=[0.295963 0.112954 0.687106 4.71758e-19 2.58353 0.746087]; weight_T=[0.182571 0.282981 0.434811 2.92452 5.45735 1.00116]; weight_rate_var=0.001; weight_slack_w_max=[0.64044 0.468179 0.491307 0.514886 0.765071 0.617942 0.474476 0.696039 0.768574 1.61704 1.7812 2.1603 1.10457 1.13686 0.539794 0.789348 0.866813 1.04668 2.04879 5.19233 21.4139 136.494 362.466 389.619 389.945]; 
[00:04:15|15|00:00:10] - [01:59:50|720|100.0%] - checkpoint saved
[00:04:15|15|00:00:10] - [01:59:50|720|100.0%] - episode 15: Jtot=7258.156, TTS=456.109, fails=0(0.0%)
[00:04:22|16|00:00:07] - [00:59:50|360|50.0%] - update 29 (N=600, lr=1.000e+00, Hmod=5.811e+03): rho_crit=51.1221; v_free=30; v_free_tracking=300; weight_V=[4.04264 0.493327 0.398372 0.397629 0.305299 0.0285268 0.0289691 0.0283708]; weight_L=[0.195963 0.0129539 0.549685 1.37083e-14 3.10024 0.895304]; weight_T=[0.0825713 0.182981 0.334811 3.50943 6.54883 1.2014]; weight_rate_var=0.00100017; weight_slack_w_max=[0.512352 0.368179 0.391307 0.411909 0.612057 0.494353 0.374476 0.556831 0.61486 1.29363 1.42496 1.72824 0.88366 0.909486 0.431835 0.631478 0.69345 0.83734 2.45854 6.23079 25.6967 156.607 399.917 454.115 467.934]; 
[00:04:27|16|00:00:12] - [01:59:50|720|100.0%] - update 30 (N=600, lr=1.000e+00, Hmod=1.683e+03): rho_crit=53.2063; v_free=30; v_free_tracking=300; weight_V=[4.85116 0.393327 0.498372 0.497629 0.205299 -0.0714732 -0.0710309 -0.0716292]; weight_L=[0.295963 0 0.439748 2.42816e-23 3.72029 1.07436]; weight_T=[0.182571 0.0829806 0.234811 2.80754 7.85859 1.44167]; weight_rate_var=0.001; weight_slack_w_max=[0.614822 0.468179 0.491307 0.511909 0.734468 0.394353 0.274476 0.445465 0.491888 1.0349 1.13997 1.38259 0.706928 0.727589 0.331835 0.505183 0.55476 0.669872 1.96683 4.98463 20.5573 179.151 479.9 544.939 561.52]; 
[00:04:27|16|00:00:12] - [01:59:50|720|100.0%] - episode 16: Jtot=7546.757, TTS=452.094, fails=0(0.0%)
[00:04:34|17|00:00:06] - [00:59:50|360|50.0%] - update 31 (N=600, lr=1.000e+00, Hmod=7.139e+02): rho_crit=63.8476; v_free=30; v_free_tracking=300; weight_V=[5.8214 0.293327 0.598372 0.597629 0.105299 -0.171473 -0.171031 -0.171629]; weight_L=[0.395963 2.5653e-20 0.339748 2.00437e-20 4.46435 1.28924]; weight_T=[0.282571 1.249e-16 0.134811 2.24603 9.43031 1.73001]; weight_rate_var=0.001; weight_slack_w_max=[0.737787 0.568179 0.591307 0.61429 0.881362 0.494353 0.374476 0.345465 0.391888 0.827923 0.911977 1.10608 0.565542 0.582071 0.231835 0.404146 0.443808 0.535898 1.57347 3.98771 16.4459 214.981 575.88 653.926 673.824]; 
[00:04:40|17|00:00:12] - [01:59:50|720|100.0%] - update 32 (N=600, lr=1.000e+00, Hmod=2.240e+03): rho_crit=63.5564; v_free=36; v_free_tracking=300; weight_V=[6.98568 0.193327 0.718046 0.717154 0.205299 -0.271473 -0.271031 -0.271629]; weight_L=[0.495963 1.38405e-14 0.239748 9.67138e-15 5.35722 1.54709]; weight_T=[0.382571 5.39295e-13 0.0348112 2.69524 11.3164 2.07601]; weight_rate_var=0.016349; weight_slack_w_max=[0.885344 0.681815 0.709568 0.737148 0.70509 0.394353 0.274476 0.245465 0.291888 0.662339 0.729581 0.88486 0.452434 0.465657 0.131835 0.304146 0.343808 0.428718 1.25877 3.19016 13.1567 210.56 624.209 784.712 808.589]; 
[00:04:40|17|00:00:12] - [01:59:50|720|100.0%] - checkpoint saved
[00:04:40|17|00:00:12] - [01:59:50|720|100.0%] - episode 17: Jtot=7589.626, TTS=458.940, fails=0(0.0%)
[00:04:47|18|00:00:06] - [00:59:50|360|50.0%] - update 33 (N=600, lr=1.000e+00, Hmod=6.490e+02): rho_crit=65.0022; v_free=43.2; v_free_tracking=300; weight_V=[8.38281 0.0933265 0.861655 0.860585 0.105299 -0.371473 -0.371031 -0.171629]; weight_L=[0.595963 2.35044e-24 0.139748 2.03972e-24 6.42866 1.8565]; weight_T=[0.482571 0.1 0 3.23429 13.5796 1.66081]; weight_rate_var=0.001; weight_slack_w_max=[1.06241 0.818178 0.851482 0.884578 0.846107 0.494353 0.374476 0.145465 0.191888 0.529871 0.583665 0.707888 0.352434 0.365657 0.031835 0.204146 0.243808 0.328718 1.00702 2.55213 10.5253 190.258 749.051 941.654 970.307]; 
[00:04:53|18|00:00:12] - [01:59:50|720|100.0%] - update 34 (N=600, lr=1.000e+00, Hmod=4.433e+02): rho_crit=61.3337; v_free=51.84; v_free_tracking=300; weight_V=[10.0594 -0.00667346 1.03399 1.0327 0.00529892 -0.471473 -0.271031 -0.0716292]; weight_L=[0.715156 8.98892e-16 0.039748 8.91599e-16 7.71439 2.2278]; weight_T=[0.582571 0.2 3.73386e-14 3.88115 16.2956 1.32865]; weight_rate_var=0.00100002; weight_slack_w_max=[1.2749 0.981813 1.02178 1.06149 1.01533 0.594353 0.474476 0.0454651 0.0918876 0.423897 0.466932 0.56631 0.252434 0.265657 2.20449e-14 0.104146 0.143808 0.228718 0.805615 2.04171 8.42028 152.206 845.043 1129.98 1164.37]; 
[00:04:53|18|00:00:12] - [01:59:50|720|100.0%] - episode 18: Jtot=8310.374, TTS=460.217, fails=0(0.0%)
